rome,rome_label,naf,naf_label,score
L1304,Réalisation cinématographique et audiovisuelle,6010Z,Édition et diffusion de programmes radio,1.0
L1401,Sportif professionnel,0143Z,Élevage de chevaux et d'autres équidés,4.0
L1401,Sportif professionnel,9319Z,Autres activités liées au sport,3.0
L1401,Sportif professionnel,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,3.0
L1401,Sportif professionnel,9312Z,Activités de clubs de sports,3.0
L1401,Sportif professionnel,0162Z,Activités de soutien à la production animale,1.0
L1401,Sportif professionnel,4623Z,Commerce de gros (commerce interentreprises) d'animaux vivants,1.0
L1501,Coiffure et maquillage spectacle,9001Z,Arts du spectacle vivant,1.0
L1501,Coiffure et maquillage spectacle,9321Z,Activités des parcs d'attractions et parcs à thèmes,1.0
L1502,Costume et habillage spectacle,9001Z,Arts du spectacle vivant,2.0
L1502,Costume et habillage spectacle,9004Z,Gestion de salles de spectacles,1.0
L1502,Costume et habillage spectacle,1413Z,Fabrication de vêtements de dessus,1.0
L1502,Costume et habillage spectacle,5911C,Production de films pour le cinéma,1.0
L1502,Costume et habillage spectacle,9002Z,Activités de soutien au spectacle vivant,1.0
L1503,Décor et accessoires spectacle,9002Z,Activités de soutien au spectacle vivant,3.0
L1503,Décor et accessoires spectacle,5911C,Production de films pour le cinéma,2.0
L1503,Décor et accessoires spectacle,5911B,Production de films institutionnels et publicitaires,2.0
L1503,Décor et accessoires spectacle,9001Z,Arts du spectacle vivant,2.0
L1503,Décor et accessoires spectacle,5911A,Production de films et de programmes pour la télévision,2.0
L1503,Décor et accessoires spectacle,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",1.0
L1504,Éclairage spectacle,9002Z,Activités de soutien au spectacle vivant,4.0
L1504,Éclairage spectacle,9004Z,Gestion de salles de spectacles,2.0
L1504,Éclairage spectacle,9001Z,Arts du spectacle vivant,2.0
L1504,Éclairage spectacle,5911B,Production de films institutionnels et publicitaires,2.0
L1504,Éclairage spectacle,5911C,Production de films pour le cinéma,1.0
L1504,Éclairage spectacle,5911A,Production de films et de programmes pour la télévision,1.0
L1505,Image cinématographique et télévisuelle,5911B,Production de films institutionnels et publicitaires,3.0
L1505,Image cinématographique et télévisuelle,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",3.0
L1505,Image cinématographique et télévisuelle,5911A,Production de films et de programmes pour la télévision,3.0
L1505,Image cinématographique et télévisuelle,5911C,Production de films pour le cinéma,3.0
L1505,Image cinématographique et télévisuelle,6020B,Édition de chaînes thématiques,2.0
L1505,Image cinématographique et télévisuelle,6020A,Édition de chaînes généralistes,2.0
L1505,Image cinématographique et télévisuelle,9002Z,Activités de soutien au spectacle vivant,2.0
L1505,Image cinématographique et télévisuelle,8541Z,Enseignement post-secondaire non supérieur,1.0
L1506,Machinerie spectacle,9002Z,Activités de soutien au spectacle vivant,3.0
L1506,Machinerie spectacle,9001Z,Arts du spectacle vivant,2.0
L1506,Machinerie spectacle,9004Z,Gestion de salles de spectacles,1.0
L1506,Machinerie spectacle,5911B,Production de films institutionnels et publicitaires,1.0
L1506,Machinerie spectacle,5911C,Production de films pour le cinéma,1.0
L1507,Montage audiovisuel et post-production,5911A,Production de films et de programmes pour la télévision,4.0
L1507,Montage audiovisuel et post-production,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",3.0
L1507,Montage audiovisuel et post-production,5911C,Production de films pour le cinéma,3.0
L1507,Montage audiovisuel et post-production,5911B,Production de films institutionnels et publicitaires,3.0
L1507,Montage audiovisuel et post-production,6020A,Édition de chaînes généralistes,3.0
L1507,Montage audiovisuel et post-production,5913B,Édition et distribution vidéo,2.0
L1507,Montage audiovisuel et post-production,6020B,Édition de chaînes thématiques,2.0
L1507,Montage audiovisuel et post-production,7722Z,Location de vidéocassettes et disques vidéo,1.0
L1507,Montage audiovisuel et post-production,5920Z,Enregistrement sonore et édition musicale,1.0
L1508,Prise de son et sonorisation,5920Z,Enregistrement sonore et édition musicale,4.0
L1508,Prise de son et sonorisation,9002Z,Activités de soutien au spectacle vivant,4.0
L1508,Prise de son et sonorisation,9004Z,Gestion de salles de spectacles,3.0
L1508,Prise de son et sonorisation,6010Z,Édition et diffusion de programmes radio,2.0
L1508,Prise de son et sonorisation,9001Z,Arts du spectacle vivant,2.0
L1508,Prise de son et sonorisation,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",2.0
L1508,Prise de son et sonorisation,5911C,Production de films pour le cinéma,2.0
L1508,Prise de son et sonorisation,5911B,Production de films institutionnels et publicitaires,2.0
L1508,Prise de son et sonorisation,5911A,Production de films et de programmes pour la télévision,2.0
L1508,Prise de son et sonorisation,6020A,Édition de chaînes généralistes,1.0
L1509,Régie générale,6530Z,Caisses de retraite,2.0
L1509,Régie générale,5911B,Production de films institutionnels et publicitaires,2.0
L1509,Régie générale,5911C,Production de films pour le cinéma,2.0
L1509,Régie générale,9001Z,Arts du spectacle vivant,2.0
L1509,Régie générale,9002Z,Activités de soutien au spectacle vivant,2.0
L1509,Régie générale,5911A,Production de films et de programmes pour la télévision,2.0
L1509,Régie générale,9004Z,Gestion de salles de spectacles,2.0
L1509,Régie générale,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",1.0
M1101,Achats,7735Z,Location et location-bail de matériels de transport aérien,2.0
M1101,Achats,2896Z,Fabrication de machines pour le travail du caoutchouc ou des plastiques,1.0
M1101,Achats,3211Z,Frappe de monnaie,1.0
M1101,Achats,3030Z,Construction aéronautique et spatiale,1.0
M1102,Direction des achats,2899A,Fabrication de machines d'imprimerie,1.0
M1201,Analyse et ingénierie financière,6630Z,Gestion de fonds,3.0
M1201,Analyse et ingénierie financière,6492Z,Autre distribution de crédit,2.0
M1201,Analyse et ingénierie financière,6611Z,Administration de marchés financiers,1.0
M1201,Analyse et ingénierie financière,6612Z,Courtage de valeurs mobilières et de marchandises,1.0
M1201,Analyse et ingénierie financière,6411Z,Activités de banque centrale,1.0
M1201,Analyse et ingénierie financière,6419Z,Autres intermédiations monétaires,1.0
M1202,Audit et contrôle comptables et financiers,6920Z,Activités comptables,3.0
M1202,Audit et contrôle comptables et financiers,7735Z,Location et location-bail de matériels de transport aérien,1.0
M1202,Audit et contrôle comptables et financiers,6411Z,Activités de banque centrale,1.0
M1203,Comptabilité,6920Z,Activités comptables,4.0
M1203,Comptabilité,6420Z,Activités des sociétés holding,4.0
M1203,Comptabilité,4110B,Promotion immobilière de bureaux,3.0
M1203,Comptabilité,1104Z,Production d'autres boissons fermentées non distillées,3.0
M1203,Comptabilité,1042Z,Fabrication de margarine et graisses comestibles similaires,3.0
M1203,Comptabilité,0163Z,Traitement primaire des récoltes,2.0
M1203,Comptabilité,0112Z,Culture du riz,2.0
M1203,Comptabilité,6130Z,Télécommunications par satellite,2.0
M1203,Comptabilité,6612Z,Courtage de valeurs mobilières et de marchandises,2.0
M1203,Comptabilité,6411Z,Activités de banque centrale,2.0
M1203,Comptabilité,7740Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",2.0
M1203,Comptabilité,7711B,Location de longue durée de voitures et de véhicules automobiles légers,2.0
M1203,Comptabilité,8430A,Activités générales de sécurité sociale,2.0
M1203,Comptabilité,5829B,Édition de logiciels outils de développement et de langages,2.0
M1203,Comptabilité,7022Z,Conseil pour les affaires et autres conseils de gestion,2.0
M1204,Contrôle de gestion,6920Z,Activités comptables,2.0
M1204,Contrôle de gestion,6491Z,Crédit-bail,1.0
M1204,Contrôle de gestion,6130Z,Télécommunications par satellite,1.0
M1204,Contrôle de gestion,6520Z,Réassurance,1.0
M1204,Contrôle de gestion,5020Z,Transports maritimes et côtiers de fret,1.0
M1204,Contrôle de gestion,8030Z,Activités d'enquête,1.0
M1204,Contrôle de gestion,2591Z,Fabrication de fûts et emballages métalliques similaires,1.0
M1204,Contrôle de gestion,3521Z,Production de combustibles gazeux,1.0
M1204,Contrôle de gestion,6630Z,Gestion de fonds,1.0
M1204,Contrôle de gestion,6611Z,Administration de marchés financiers,1.0
M1204,Contrôle de gestion,6420Z,Activités des sociétés holding,1.0
M1204,Contrôle de gestion,6419Z,Autres intermédiations monétaires,1.0
M1205,Direction administrative et financière,9492Z,Activités des organisations politiques,2.0
M1205,Direction administrative et financière,6420Z,Activités des sociétés holding,2.0
M1205,Direction administrative et financière,1411Z,Fabrication de vêtements en cuir,1.0
M1205,Direction administrative et financière,6399Z,Autres services d'information n.c.a.,1.0
M1205,Direction administrative et financière,6430Z,Fonds de placement et entités financières similaires,1.0
M1205,Direction administrative et financière,8421Z,Affaires étrangères,1.0
M1205,Direction administrative et financière,7740Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",1.0
M1205,Direction administrative et financière,6611Z,Administration de marchés financiers,1.0
M1205,Direction administrative et financière,4110B,Promotion immobilière de bureaux,1.0
M1205,Direction administrative et financière,6920Z,Activités comptables,1.0
M1205,Direction administrative et financière,7022Z,Conseil pour les affaires et autres conseils de gestion,1.0
M1206,Management de groupe ou de service comptable,6920Z,Activités comptables,1.0
M1301,Direction de grande entreprise ou d'établissement public,0610Z,Extraction de pétrole brut,1.0
M1302,Direction de petite ou moyenne entreprise,4664Z,Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement,2.0
M1302,Direction de petite ou moyenne entreprise,0990Z,Activités de soutien aux autres industries extractives,1.0
M1302,Direction de petite ou moyenne entreprise,5829B,Édition de logiciels outils de développement et de langages,1.0
M1302,Direction de petite ou moyenne entreprise,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1401,Conduite d'enquêtes,7320Z,Études de marché et sondages,4.0
M1401,Conduite d'enquêtes,7111Z,Activités d'architecture,1.0
M1402,Conseil en organisation et management d'entreprise,7022Z,Conseil pour les affaires et autres conseils de gestion,2.0
M1402,Conseil en organisation et management d'entreprise,2680Z,Fabrication de supports magnétiques et optiques,1.0
M1402,Conseil en organisation et management d'entreprise,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1402,Conseil en organisation et management d'entreprise,0910Z,Activités de soutien à l'extraction d'hydrocarbures,1.0
M1402,Conseil en organisation et management d'entreprise,7735Z,Location et location-bail de matériels de transport aérien,1.0
M1402,Conseil en organisation et management d'entreprise,2824Z,Fabrication d'outillage portatif à moteur incorporé,1.0
M1402,Conseil en organisation et management d'entreprise,4635Z,Commerce de gros (commerce interentreprises) de produits à base de tabac,1.0
M1402,Conseil en organisation et management d'entreprise,3521Z,Production de combustibles gazeux,1.0
M1402,Conseil en organisation et management d'entreprise,8421Z,Affaires étrangères,1.0
M1402,Conseil en organisation et management d'entreprise,6202A,Conseil en systèmes et logiciels informatiques,1.0
M1402,Conseil en organisation et management d'entreprise,8542Z,Enseignement supérieur,1.0
M1403,Études et prospectives socio-économiques,7320Z,Études de marché et sondages,2.0
M1501,Assistanat en ressources humaines,7820Z,Activités des agences de travail temporaire,3.0
M1501,Assistanat en ressources humaines,6920Z,Activités comptables,3.0
M1501,Assistanat en ressources humaines,6420Z,Activités des sociétés holding,2.0
M1501,Assistanat en ressources humaines,8559A,Formation continue d'adultes,1.0
M1501,Assistanat en ressources humaines,6399Z,Autres services d'information n.c.a.,1.0
M1501,Assistanat en ressources humaines,6612Z,Courtage de valeurs mobilières et de marchandises,1.0
M1501,Assistanat en ressources humaines,6499Z,"Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.",1.0
M1501,Assistanat en ressources humaines,4910Z,Transport ferroviaire interurbain de voyageurs,1.0
M1501,Assistanat en ressources humaines,3511Z,Production d'électricité,1.0
M1501,Assistanat en ressources humaines,6520Z,Réassurance,1.0
M1501,Assistanat en ressources humaines,8211Z,Services administratifs combinés de bureau,1.0
M1501,Assistanat en ressources humaines,6419Z,Autres intermédiations monétaires,1.0
M1501,Assistanat en ressources humaines,8560Z,Activités de soutien à l'enseignement,1.0
M1501,Assistanat en ressources humaines,4671Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes,1.0
M1501,Assistanat en ressources humaines,7740Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",1.0
M1502,Développement des ressources humaines,7820Z,Activités des agences de travail temporaire,3.0
M1502,Développement des ressources humaines,7022Z,Conseil pour les affaires et autres conseils de gestion,2.0
M1502,Développement des ressources humaines,0610Z,Extraction de pétrole brut,1.0
M1502,Développement des ressources humaines,0910Z,Activités de soutien à l'extraction d'hydrocarbures,1.0
M1502,Développement des ressources humaines,6520Z,Réassurance,1.0
M1502,Développement des ressources humaines,3521Z,Production de combustibles gazeux,1.0
M1502,Développement des ressources humaines,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1502,Développement des ressources humaines,9411Z,Activités des organisations patronales et consulaires,1.0
M1502,Développement des ressources humaines,4110B,Promotion immobilière de bureaux,1.0
M1502,Développement des ressources humaines,8413Z,Administration publique (tutelle) des activités économiques,1.0
M1502,Développement des ressources humaines,8559A,Formation continue d'adultes,1.0
M1502,Développement des ressources humaines,6202A,Conseil en systèmes et logiciels informatiques,1.0
M1502,Développement des ressources humaines,8542Z,Enseignement supérieur,1.0
M1503,Management des ressources humaines,0610Z,Extraction de pétrole brut,2.0
M1503,Management des ressources humaines,1200Z,Fabrication de produits à base de tabac,1.0
M1503,Management des ressources humaines,4635Z,Commerce de gros (commerce interentreprises) de produits à base de tabac,1.0
M1503,Management des ressources humaines,3521Z,Production de combustibles gazeux,1.0
M1503,Management des ressources humaines,6611Z,Administration de marchés financiers,1.0
M1503,Management des ressources humaines,6420Z,Activités des sociétés holding,1.0
M1503,Management des ressources humaines,6920Z,Activités comptables,1.0
M1503,Management des ressources humaines,7022Z,Conseil pour les affaires et autres conseils de gestion,1.0
M1601,Accueil et renseignements,8424Z,Activités d'ordre public et de sécurité,2.0
M1601,Accueil et renseignements,5010Z,Transports maritimes et côtiers de passagers,2.0
M1601,Accueil et renseignements,6530Z,Caisses de retraite,2.0
M1601,Accueil et renseignements,6399Z,Autres services d'information n.c.a.,2.0
M1601,Accueil et renseignements,8299Z,Autres activités de soutien aux entreprises n.c.a.,2.0
M1601,Accueil et renseignements,9102Z,Gestion des musées,2.0
M1601,Accueil et renseignements,8531Z,Enseignement secondaire général,2.0
M1601,Accueil et renseignements,8291Z,Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle,1.0
M1601,Accueil et renseignements,8423Z,Justice,1.0
M1601,Accueil et renseignements,5040Z,Transports fluviaux de fret,1.0
M1601,Accueil et renseignements,7320Z,Études de marché et sondages,1.0
M1601,Accueil et renseignements,9321Z,Activités des parcs d'attractions et parcs à thèmes,1.0
M1601,Accueil et renseignements,8413Z,Administration publique (tutelle) des activités économiques,1.0
M1601,Accueil et renseignements,6629Z,Autres activités auxiliaires d'assurance et de caisses de retraite,1.0
M1601,Accueil et renseignements,4772B,Commerce de détail de maroquinerie et d'articles de voyage,1.0
M1602,Opérations administratives,8424Z,Activités d'ordre public et de sécurité,3.0
M1602,Opérations administratives,8430A,Activités générales de sécurité sociale,3.0
M1602,Opérations administratives,8430C,Distribution sociale de revenus,2.0
M1602,Opérations administratives,8422Z,Défense,2.0
M1602,Opérations administratives,1104Z,Production d'autres boissons fermentées non distillées,2.0
M1602,Opérations administratives,6520Z,Réassurance,2.0
M1602,Opérations administratives,8531Z,Enseignement secondaire général,2.0
M1602,Opérations administratives,8423Z,Justice,2.0
M1602,Opérations administratives,8621Z,Activité des médecins généralistes,1.0
M1602,Opérations administratives,9411Z,Activités des organisations patronales et consulaires,1.0
M1602,Opérations administratives,8690E,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",1.0
M1602,Opérations administratives,4110C,Promotion immobilière d'autres bâtiments,1.0
M1602,Opérations administratives,2823Z,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques),1.0
M1602,Opérations administratives,3521Z,Production de combustibles gazeux,1.0
M1602,Opérations administratives,3513Z,Distribution d'électricité,1.0
M1603,Distribution de documents,5310Z,Activités de poste dans le cadre d'une obligation de service universel,3.0
M1603,Distribution de documents,4664Z,Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement,1.0
M1603,Distribution de documents,2343Z,Fabrication d'isolateurs et pièces isolantes en céramique,1.0
M1604,Assistanat de direction,8421Z,Affaires étrangères,2.0
M1604,Assistanat de direction,3211Z,Frappe de monnaie,2.0
M1604,Assistanat de direction,6419Z,Autres intermédiations monétaires,2.0
M1604,Assistanat de direction,1724Z,Fabrication de papiers peints,2.0
M1604,Assistanat de direction,0163Z,Traitement primaire des récoltes,2.0
M1604,Assistanat de direction,9492Z,Activités des organisations politiques,2.0
M1604,Assistanat de direction,4110A,Promotion immobilière de logements,2.0
M1604,Assistanat de direction,0910Z,Activités de soutien à l'extraction d'hydrocarbures,2.0
M1604,Assistanat de direction,4110C,Promotion immobilière d'autres bâtiments,2.0
M1604,Assistanat de direction,0990Z,Activités de soutien aux autres industries extractives,2.0
M1604,Assistanat de direction,3523Z,Commerce de combustibles gazeux par conduites,2.0
M1604,Assistanat de direction,6832B,Supports juridiques de gestion de patrimoine immobilier,1.0
M1604,Assistanat de direction,8622C,Autres activités des médecins spécialistes,1.0
M1604,Assistanat de direction,2591Z,Fabrication de fûts et emballages métalliques similaires,1.0
M1604,Assistanat de direction,8211Z,Services administratifs combinés de bureau,1.0
M1605,Assistanat technique et administratif,0115Z,Culture du tabac,2.0
M1605,Assistanat technique et administratif,8430A,Activités générales de sécurité sociale,2.0
M1605,Assistanat technique et administratif,4110D,Supports juridiques de programmes,1.0
M1605,Assistanat technique et administratif,6419Z,Autres intermédiations monétaires,1.0
M1605,Assistanat technique et administratif,9525Z,Réparation d'articles d'horlogerie et de bijouterie,1.0
M1605,Assistanat technique et administratif,6492Z,Autre distribution de crédit,1.0
M1605,Assistanat technique et administratif,3514Z,Commerce d'électricité,1.0
M1605,Assistanat technique et administratif,3522Z,Distribution de combustibles gazeux par conduites,1.0
M1605,Assistanat technique et administratif,3523Z,Commerce de combustibles gazeux par conduites,1.0
M1605,Assistanat technique et administratif,4671Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes,1.0
M1605,Assistanat technique et administratif,6491Z,Crédit-bail,1.0
M1605,Assistanat technique et administratif,4110A,Promotion immobilière de logements,1.0
M1605,Assistanat technique et administratif,9412Z,Activités des organisations professionnelles,1.0
M1605,Assistanat technique et administratif,6621Z,Évaluation des risques et dommages,1.0
M1605,Assistanat technique et administratif,3521Z,Production de combustibles gazeux,1.0
M1606,Saisie de données,6311Z,"Traitement de données, hébergement et activités connexes",2.0
M1607,Secrétariat,6910Z,Activités juridiques,4
M1607,Secrétariat,8430C,Distribution sociale de revenus,3
M1607,Secrétariat,6621Z,Évaluation des risques et dommages,3
M1607,Secrétariat,8622B,Activités chirurgicales,3
M1607,Secrétariat,8531Z,Enseignement secondaire général,3
M1607,Secrétariat,8430A,Activités générales de sécurité sociale,3
M1607,Secrétariat,8423Z,Justice,3
M1607,Secrétariat,8412Z,"Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale",2
M1607,Secrétariat,8220Z,Activités de centres d'appels,2
M1607,Secrétariat,6832B,Supports juridiques de gestion de patrimoine immobilier,2
M1607,Secrétariat,8553Z,Enseignement de la conduite,2
M1607,Secrétariat,6629Z,Autres activités auxiliaires d'assurance et de caisses de retraite,2
M1607,Secrétariat,6411Z,Activités de banque centrale,2
M1607,Secrétariat,3513Z,Distribution d'électricité,2
M1607,Secrétariat,8211Z,Services administratifs combinés de bureau,2
M1608,Secrétariat comptable,6920Z,Activités comptables,2.0
M1608,Secrétariat comptable,0126Z,Culture de fruits oléagineux,1.0
M1608,Secrétariat comptable,4624Z,Commerce de gros (commerce interentreprises) de cuirs et peaux,1.0
M1608,Secrétariat comptable,4623Z,Commerce de gros (commerce interentreprises) d'animaux vivants,1.0
M1608,Secrétariat comptable,8531Z,Enseignement secondaire général,1.0
M1609,Secrétariat et assistanat médical ou médico-social,8622C,Autres activités des médecins spécialistes,4.0
M1609,Secrétariat et assistanat médical ou médico-social,8621Z,Activité des médecins généralistes,4.0
M1609,Secrétariat et assistanat médical ou médico-social,6619A,Supports juridiques de gestion de patrimoine mobilier,4.0
M1609,Secrétariat et assistanat médical ou médico-social,8690B,Laboratoires d'analyses médicales,4.0
M1609,Secrétariat et assistanat médical ou médico-social,8219Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",4.0
M1609,Secrétariat et assistanat médical ou médico-social,8622A,Activités de radiodiagnostic et de radiothérapie,3.0
M1609,Secrétariat et assistanat médical ou médico-social,8622B,Activités chirurgicales,3.0
M1609,Secrétariat et assistanat médical ou médico-social,8623Z,Pratique dentaire,3.0
M1609,Secrétariat et assistanat médical ou médico-social,8690E,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",2.0
M1609,Secrétariat et assistanat médical ou médico-social,8610Z,Activités hospitalières,2.0
M1609,Secrétariat et assistanat médical ou médico-social,6832B,Supports juridiques de gestion de patrimoine immobilier,1.0
M1609,Secrétariat et assistanat médical ou médico-social,8690F,Activités de santé humaine non classées ailleurs,1.0
M1609,Secrétariat et assistanat médical ou médico-social,8690C,Centres de collecte et banques d'organes,1.0
M1609,Secrétariat et assistanat médical ou médico-social,4774Z,Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé,1.0
M1609,Secrétariat et assistanat médical ou médico-social,8531Z,Enseignement secondaire général,1.0
M1701,Administration des ventes,1420Z,Fabrication d'articles en fourrure,1.0
M1701,Administration des ventes,1200Z,Fabrication de produits à base de tabac,1.0
M1701,Administration des ventes,0910Z,Activités de soutien à l'extraction d'hydrocarbures,1.0
M1701,Administration des ventes,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1703,Management et gestion de produit,5913B,Édition et distribution vidéo,2.0
M1703,Management et gestion de produit,4612A,Centrales d'achat de carburant,2.0
M1703,Management et gestion de produit,1420Z,Fabrication d'articles en fourrure,1.0
M1703,Management et gestion de produit,1200Z,Fabrication de produits à base de tabac,1.0
M1703,Management et gestion de produit,5913A,Distribution de films cinématographiques,1.0
M1703,Management et gestion de produit,4645Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,1.0
M1703,Management et gestion de produit,1439Z,Fabrication d'autres articles à mailles,1.0
M1703,Management et gestion de produit,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1703,Management et gestion de produit,6312Z,Portails Internet,1.0
M1703,Management et gestion de produit,4646Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques,1.0
M1703,Management et gestion de produit,2042Z,Fabrication de parfums et de produits pour la toilette,1.0
M1703,Management et gestion de produit,4649Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques,1.0
M1704,Management relation clientèle,6530Z,Caisses de retraite,3.0
M1704,Management relation clientèle,3523Z,Commerce de combustibles gazeux par conduites,1.0
M1705,Marketing,6312Z,Portails Internet,2.0
M1705,Marketing,6202A,Conseil en systèmes et logiciels informatiques,2.0
M1705,Marketing,7311Z,Activités des agences de publicité,2.0
M1705,Marketing,7022Z,Conseil pour les affaires et autres conseils de gestion,2.0
M1705,Marketing,6201Z,Programmation informatique,2.0
M1705,Marketing,5913B,Édition et distribution vidéo,2.0
M1705,Marketing,8421Z,Affaires étrangères,1.0
M1705,Marketing,8560Z,Activités de soutien à l'enseignement,1.0
M1705,Marketing,5814Z,Édition de revues et périodiques,1.0
M1705,Marketing,5829A,Édition de logiciels système et de réseau,1.0
M1705,Marketing,6419Z,Autres intermédiations monétaires,1.0
M1705,Marketing,5821Z,Édition de jeux électroniques,1.0
M1705,Marketing,7410Z,Activités spécialisées de design,1.0
M1705,Marketing,5811Z,Édition de livres,1.0
M1705,Marketing,6130Z,Télécommunications par satellite,1.0
M1706,Promotion des ventes,1107B,Production de boissons rafraîchissantes,2.0
M1707,Stratégie commerciale,5829B,Édition de logiciels outils de développement et de langages,1.0
M1707,Stratégie commerciale,4647Z,"Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage",1.0
M1707,Stratégie commerciale,6202A,Conseil en systèmes et logiciels informatiques,1.0
M1707,Stratégie commerciale,4669B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,1.0
M1707,Stratégie commerciale,7022Z,Conseil pour les affaires et autres conseils de gestion,1.0
M1707,Stratégie commerciale,6831Z,Agences immobilières,1.0
M1707,Stratégie commerciale,4662Z,Commerce de gros (commerce interentreprises) de machines-outils,1.0
M1707,Stratégie commerciale,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",1.0
M1707,Stratégie commerciale,8560Z,Activités de soutien à l'enseignement,1.0
M1707,Stratégie commerciale,4652Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,1.0
M1707,Stratégie commerciale,4618Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,1.0
M1707,Stratégie commerciale,1820Z,Reproduction d'enregistrements,1.0
M1707,Stratégie commerciale,1420Z,Fabrication d'articles en fourrure,1.0
M1707,Stratégie commerciale,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1707,Stratégie commerciale,4648Z,Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie,1.0
M1801,Administration de systèmes d'information,6203Z,Gestion d'installations informatiques,3.0
M1801,Administration de systèmes d'information,9511Z,Réparation d'ordinateurs et d'équipements périphériques,3.0
M1801,Administration de systèmes d'information,6530Z,Caisses de retraite,2.0
M1801,Administration de systèmes d'information,6202B,Tierce maintenance de systèmes et d'applications informatiques,2.0
M1801,Administration de systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,2.0
M1801,Administration de systèmes d'information,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",2.0
M1801,Administration de systèmes d'information,6209Z,Autres activités informatiques,1.0
M1801,Administration de systèmes d'information,2620Z,Fabrication d'ordinateurs et d'équipements périphériques,1.0
M1801,Administration de systèmes d'information,5829A,Édition de logiciels système et de réseau,1.0
M1801,Administration de systèmes d'information,0990Z,Activités de soutien aux autres industries extractives,1.0
M1801,Administration de systèmes d'information,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",1.0
M1801,Administration de systèmes d'information,6201Z,Programmation informatique,1.0
M1801,Administration de systèmes d'information,6110Z,Télécommunications filaires,1.0
M1801,Administration de systèmes d'information,6311Z,"Traitement de données, hébergement et activités connexes",1.0
M1802,Expertise et support en systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,2.0
M1802,Expertise et support en systèmes d'information,6203Z,Gestion d'installations informatiques,1.0
M1802,Expertise et support en systèmes d'information,6201Z,Programmation informatique,1.0
M1802,Expertise et support en systèmes d'information,5829C,Édition de logiciels applicatifs,1.0
M1803,Direction des systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,2.0
M1803,Direction des systèmes d'information,5829C,Édition de logiciels applicatifs,2.0
M1803,Direction des systèmes d'information,6201Z,Programmation informatique,2.0
M1803,Direction des systèmes d'information,5821Z,Édition de jeux électroniques,1.0
M1803,Direction des systèmes d'information,5829A,Édition de logiciels système et de réseau,1.0
M1803,Direction des systèmes d'information,6209Z,Autres activités informatiques,1.0
M1803,Direction des systèmes d'information,5829B,Édition de logiciels outils de développement et de langages,1.0
M1803,Direction des systèmes d'information,6202B,Tierce maintenance de systèmes et d'applications informatiques,1.0
M1803,Direction des systèmes d'information,6203Z,Gestion d'installations informatiques,1.0
M1803,Direction des systèmes d'information,5812Z,Édition de répertoires et de fichiers d'adresses,1.0
M1803,Direction des systèmes d'information,7022Z,Conseil pour les affaires et autres conseils de gestion,1.0
